noise_sd_pct,true_case_index,repeat_index,direction_index,feasibility_ratio_pct,optimality_ratio_pct,feasibility_success,optimality_success
0.0,30,1,3,0.0006956401846427955,2.5871112567017622,1,1
0.0,30,1,4,0.0003605958783826489,2.1455139799298397,1,1
0.0,30,1,5,0.0010293694790890733,1.730338776220838,1,1
0.0,30,1,6,0.0006956400195701967,2.5879240614132017,1,1
0.0,30,1,7,0.0010293691118317776,1.627281158049378,1,1
0.0,30,1,8,0.0007347532904725933,1.8565483112007162,1,1
0.0,30,1,9,0.0006956351661434678,2.5390670153547386,1,1
0.0,30,2,0,0.0003605958784003231,1.915800754598954,1,1
0.0,30,2,1,0.0010024802133828067,1.907728114784259,1,1
0.0,30,2,2,0.0006324961080584651,3.015108454709276,1,1
0.0,30,2,3,0.0006324950981130167,2.807746564880488,1,1
0.0,30,2,4,0.0006956383327800564,2.56375610936404,1,1
0.0,30,2,5,0.00031322898219664485,2.4134820100250085,1,1
0.0,30,2,6,0.0006324946719407157,3.015684837793018,1,1
0.0,30,2,7,0.0010024802136285428,1.8828397362980864,1,1
0.0,30,2,8,0.00031322899687738894,2.5050370714527626,1,1
0.0,30,2,9,0.00031322899408026876,2.031969015168069,1,1
0.0,31,0,0,0.0006847055481868342,2.7611437253154305,1,1
0.0,31,0,1,0.0006034856882501646,2.798337400941997,1,1
0.0,31,0,2,0.0008881431404382913,2.0318699188534186,1,1
0.0,31,0,3,0.0006631783775368382,2.623577298609896,1,1
0.0,31,0,4,0.0006034854492512067,2.614828213018392,1,1
0.0,31,0,5,0.0011003512759871386,1.9420568963303946,1,1
0.0,31,0,6,0.0006847057725215323,2.598067079437255,1,1
0.0,31,0,7,0.0011003512395828777,1.998609886128114,1,1
0.0,31,0,8,0.0019544888246474353,1.2009036108825768,1,1
0.0,31,0,9,0.0016843544894953606,1.8100534172237757,1,1
0.0,31,1,0,0.0011003512243468192,2.004948066310182,1,1
0.0,31,1,1,0.000293399797703368,2.0314254969278913,1,1
0.0,31,1,2,0.0016843545049326167,1.827811444041021,1,1
0.0,31,1,3,0.0010541991135559292,1.8872502745605615,1,1
0.0,31,1,4,0.0006846994673885545,2.4286693570865063,1,1
0.0,31,1,5,0.0008881420318254738,2.1906190918689674,1,1
0.0,31,1,6,0.0008881431398091206,2.175045458330728,1,1
0.0,31,1,7,0.0008881431398153388,2.2786993202050825,1,1
0.0,31,1,8,0.0002933997973783808,2.03540800471963,1,1
0.0,31,1,9,0.0016843545049404249,1.4716347955072062,1,1
0.0,31,2,0,0.00024019338714285763,2.483446432671355,1,1
0.0,31,2,1,0.001054191997631741,1.9113319425284832,1,1
0.0,31,2,2,0.0019544888659033654,0.9164840668752366,1,1
0.0,31,2,3,0.0019544888685708705,1.0450614661567579,1,1
0.0,31,2,4,0.001954488868597552,1.2461609579997035,1,1
0.0,31,2,5,0.0016843544896589138,1.8269295254893076,1,1
0.0,31,2,6,0.000603478803841345,2.787700462273257,1,1
0.0,31,2,7,0.0016843545030334067,1.7963452165897116,1,1
0.0,31,2,8,0.0010541904958425972,1.8067104946838746,1,1
0.0,31,2,9,0.0008881431402194772,2.032461559823568,1,1
0.0,32,0,0,0.0009070822749967767,2.0957907484065683,1,1
0.0,32,0,1,0.0009070831624647325,2.079176946501132,1,1
0.0,32,0,2,0.0016910982051819652,1.072641261644847,1,1
0.0,32,0,3,0.0006252465809814543,2.934423678031959,1,1
0.0,32,0,4,0.00030675717300435043,2.73455543562209,1,1
0.0,32,0,5,0.0010906961848355162,1.44384242306673,1,1
0.0,32,0,6,0.0006252464784648469,2.630240733063599,1,1
0.0,32,0,7,0.0011552387198522323,1.5584909371671567,1,1
0.0,32,0,8,0.0005188779121724569,3.199173817452931,1,1
0.0,32,0,9,0.0016902417381336886,1.6243664929168573,1,1
0.0,32,1,0,0.000304080273507441,2.0015981614475065,1,1
0.0,32,1,1,0.0005188779588386128,3.1901267463726644,1,1
0.0,32,1,2,0.000304080275864708,2.004969343465682,1,1
0.0,32,1,3,0.0011552372875413021,1.6893942716351564,1,1
0.0,32,1,4,0.0005188778991705237,3.2111661855625995,1,1
0.0,32,1,5,0.0011552373087926498,1.5518954486993617,1,1
0.0,32,1,6,0.0003067571702302605,2.7027045915635,1,1
0.0,32,1,7,0.0010906941317117469,1.5262549811082424,1,1
0.0,32,1,8,0.0011552372866706273,1.6202362059294009,1,1
0.0,32,1,9,0.0005188779052805082,3.033719264472978,1,1
0.0,32,2,0,0.00030675716449958984,2.6472644722139242,1,1
0.0,32,2,1,0.0010906961945878321,1.518741618527364,1,1
0.0,32,2,2,0.0003067571702726431,3.0255688800389877,1,1
0.0,32,2,3,0.0016902548148447281,1.452447316380991,1,1
0.0,32,2,4,0.0009070821391620068,1.9286169151423442,1,1
0.0,32,2,5,0.0011552379376573464,1.7545923919290922,1,1
0.0,32,2,6,0.0003067571689885309,2.632368899818803,1,1
0.0,32,2,7,0.000907081688161467,2.123894852280153,1,1
0.0,32,2,8,0.0010906940968510984,1.5419182591476717,1,1
0.0,32,2,9,0.0016902417502046752,1.2658306683187168,1,1
0.0,33,0,0,0.00020201507215881497,2.863335003733614,1,1
0.0,33,0,1,0.00020201507676490208,3.0369925461214127,1,1
0.0,33,0,2,0.0002020150767739663,3.130558968822164,1,1
0.0,33,0,3,0.0006428515437265798,3.1601002265380416,1,1
0.0,33,0,4,0.001140725622556145,2.879374777230975,1,1
0.0,33,0,5,0.0006428533163985135,3.059029546769077,1,1
0.0,33,0,6,0.0005567995428621979,3.1971156032659405,1,1
0.0,33,0,7,0.0006428513470489122,3.0095526343466426,1,1
0.0,33,0,8,0.0011973106054778847,1.7928175904011907,1,1
0.0,33,0,9,0.0011973106050114763,1.4664573441517843,1,1
0.0,33,1,0,0.00020201507215881497,2.8880415716349663,1,1
0.0,33,1,1,0.0003200166189651322,2.441473278228012,1,1
0.0,33,1,2,0.0006428532552322277,3.105788350203718,1,1
0.0,33,1,3,0.0005567995445862814,2.760825031325531,1,1
0.0,33,1,4,0.0006428513623775365,3.119254863430881,1,1
0.0,33,1,5,0.0004852400710687511,2.57161971166596,1,1
0.0,33,1,6,0.0006428532549853789,3.0815774349406535,1,1
0.0,33,1,7,0.00032001662396918183,2.386134953755971,1,1
0.0,33,1,8,0.00020201507674827735,3.121825004865076,1,1
0.0,33,1,9,0.001197310579164551,1.948546446747439,1,1
0.0,33,2,0,0.0011643701759027473,1.389193821829068,1,1
0.0,33,2,1,0.0011973105993548275,1.8779416797328485,1,1
0.0,33,2,2,0.00029284436662438,1.9440694915773982,1,1
0.0,33,2,3,0.0011643701782063347,1.4158429971140276,1,1
0.0,33,2,4,0.0011973106052069946,1.4559344349897467,1,1
0.0,33,2,5,0.0011407257408386764,2.878827705240557,1,1
0.0,33,2,6,0.00020201507666820306,3.1725902717080223,1,1
0.0,33,2,7,0.0011973103144366473,1.9289616089152448,1,1
0.0,33,2,8,0.0009418818669843263,1.682387119114728,1,1
0.0,33,2,9,0.0006428532381707215,3.0242600412573757,1,1
0.0,34,0,0,0.0006247387633963721,2.690396823847637,1,1
0.0,34,0,1,0.0003668002940995843,1.788840804894447,1,1
0.0,34,0,2,0.0009598033890485034,1.652325816083737,1,1
0.0,34,0,3,0.0010254023553425097,1.7400657541582136,1,1
0.0,34,0,4,0.000580095422640473,2.866754909542865,1,1
0.0,34,0,5,0.0006984232674048216,2.676196847568173,1,1
0.0,34,0,6,0.0010510612829877648,1.726549261596677,1,1
0.0,34,0,7,0.0005911920890550386,2.725036442798099,1,1
0.0,34,0,8,0.00030274908931270236,1.9366351375001483,1,1
0.0,34,0,9,0.0009801471927238742,1.6801431649103507,1,1
0.0,34,1,0,0.0005800936230471311,2.875044365888887,1,1
0.0,34,1,1,0.0010254023559191064,1.8926739436597788,1,1
0.0,34,1,2,0.0006247372075350072,2.6014859135599235,1,1
0.0,34,1,3,0.0006946328106657191,2.5010694403305287,1,1
0.0,34,1,4,0.0005800942068954188,2.847780194004343,1,1
0.0,34,1,5,0.0005911918557682403,2.735301822780292,1,1
0.0,34,1,6,0.0008433261410292417,2.0273581769595297,1,1
0.0,34,1,7,0.0006946441095029774,2.8175757882055312,1,1
0.0,34,1,8,0.0009801471416563518,1.6810232415608677,1,1
0.0,34,1,9,0.00030274908931270236,1.9246461256784777,1,1
0.0,34,2,0,0.0006946120130989439,2.6391575174177206,1,1
0.0,34,2,1,0.0005800927326307241,2.865346004923293,1,1
0.0,34,2,2,0.0009598032694240744,1.6142967236494463,1,1
0.0,34,2,3,0.0010254023553425097,1.8002005340204175,1,1
0.0,34,2,4,0.0006247371427979624,2.664410101840426,1,1
0.0,34,2,5,0.0006247389739963438,2.69319097421128,1,1
0.0,34,2,6,0.0010510612841849818,1.7298210769773807,1,1
0.0,34,2,7,0.00028453419374727714,2.544186205962383,1,1
0.0,34,2,8,0.0003668002940907829,1.9446508376676803,1,1
0.0,34,2,9,0.0010254023559709727,1.7388460395697563,1,1
0.0,35,0,0,0.0003163882174379955,1.9579405565244394,1,1
0.0,35,0,1,0.0004454089264712172,1.6371062671032284,1,1
0.0,35,0,2,0.0008939443092138166,2.3578808669966196,1,1
0.0,35,0,3,0.00031638820495695356,2.1215699622276976,1,1
0.0,35,0,4,0.0006712928786457725,2.651526688877177,1,1
0.0,35,0,5,0.0008287435492409653,1.950208125729866,1,1
0.0,35,0,6,0.0003163882207354364,2.172221761912212,1,1
0.0,35,0,7,0.00044540892749686035,1.6619743981211834,1,1
0.0,35,0,8,0.0008287449443216475,2.267827487860866,1,1
0.0,35,0,9,0.001060946385700762,1.6462425436529733,1,1
0.0,35,1,0,0.0008287453759243266,2.0112201470634585,1,1
0.0,35,1,1,0.000671291039277104,2.6990347239644303,1,1
0.0,35,1,2,0.0008287435199537969,2.074678450080488,1,1
0.0,35,1,3,0.0010286175434595867,1.7225256200106516,1,1
0.0,35,1,4,0.0010609453163955122,1.6512874151342523,1,1
0.0,35,1,5,0.0008939443050104532,2.2234556757264556,1,1
0.0,35,1,6,0.0008939438126657909,2.3519412464577223,1,1
0.0,35,1,7,0.00031638820705755916,1.9916947736165054,1,1
0.0,35,1,8,0.000828743974849119,1.987163860332977,1,1
0.0,35,1,9,0.0007911042084457116,2.406890585652899,1,1
0.0,35,2,0,0.0006712910598926325,2.7052193161639946,1,1
0.0,35,2,1,0.0004454089276836057,1.6612872491965451,1,1
0.0,35,2,2,0.0006712911789301758,2.475234329860882,1,1
0.0,35,2,3,0.0006712932378115827,2.5026527186884917,1,1
0.0,35,2,4,0.0008939438240119775,2.4110365001192853,1,1
0.0,35,2,5,0.0008287621736504541,2.178332265280623,1,1
0.0,35,2,6,0.00044540892697729186,1.6762414018559757,1,1
0.0,35,2,7,0.0009495318102438901,1.9519825316718378,1,1
0.0,35,2,8,0.000445408926439422,1.661113204214338,1,1
0.0,35,2,9,0.0007910976051381552,2.5266225258983166,1,1
0.0,36,0,0,0.00033190066449262373,2.3525762523303557,1,1
0.0,36,0,1,0.0008642566378408417,2.119612013236331,1,1
0.0,36,0,2,0.0007945874919839727,2.3698052018347817,1,1
0.0,36,0,3,0.0007243199224667924,2.2372235805907,1,1
0.0,36,0,4,0.0007945780904183412,2.3794343476536413,1,1
0.0,36,0,5,0.000891842483560724,2.0112469540988815,1,1
0.0,36,0,6,0.0006639168433499397,2.254198191414268,1,1
0.0,36,0,7,0.0005820022944924944,2.067731546146308,1,1
0.0,36,0,8,0.0009988996416722031,1.8121103046916411,1,1
0.0,36,0,9,0.0006809422658416692,2.3491915453358927,1,1
0.0,36,1,0,0.0007456065154696794,2.186341449794472,1,1
0.0,36,1,1,0.0007243199199230893,2.2281812546721276,1,1
0.0,36,1,2,0.000864256421126914,1.9792693468719282,1,1
0.0,36,1,3,0.0008918418552827217,1.8494101690749485,1,1
0.0,36,1,4,0.0007945875217481582,2.424955852474203,1,1
0.0,36,1,5,0.0007945766822644553,2.265417087281898,1,1
0.0,36,1,6,0.0009988997617441757,1.799970913013177,1,1
0.0,36,1,7,0.0003489970264502741,2.1565909710416777,1,1
0.0,36,1,8,0.0007945780893507097,2.237463905643226,1,1
0.0,36,1,9,0.0008642564124483476,1.9850722399316152,1,1
0.0,36,2,0,0.00034899711041819513,2.2178939778155176,1,1
0.0,36,2,1,0.0007945780892590941,2.2370374864247986,1,1
0.0,36,2,2,0.0007456137872626596,2.365240493283467,1,1
0.0,36,2,3,0.00024305382136991552,2.2307759392102384,1,1
0.0,36,2,4,0.00024305382142780223,2.228144035944258,1,1
0.0,36,2,5,0.0008918418548330102,1.907144294325569,1,1
0.0,36,2,6,0.0007945875213638828,2.3663472159208094,1,1
0.0,36,2,7,0.0006639137297287245,2.4270757285588296,1,1
0.0,36,2,8,0.0003489971104063095,1.8534300006789968,1,1
0.0,36,2,9,0.0003489970264416546,1.977295052772744,1,1
0.0,37,0,0,0.0003659801613086255,2.0941526841770597,1,1
0.0,37,0,1,0.0002319210874295592,2.327398616696608,1,1
0.0,37,0,2,0.0008166517126916708,2.4137524374172297,1,1
0.0,37,0,3,0.0008166552142465584,2.288630227616283,1,1
0.0,37,0,4,0.0011164815686499697,2.1550326114908946,1,1
0.0,37,0,5,0.0008166799252406186,2.3422042889450227,1,1
0.0,37,0,6,0.0007024955470457139,2.8263266913779397,1,1
0.0,37,0,7,0.001236414826530286,1.638723066786541,1,1
0.0,37,0,8,0.0008166815510025987,2.41597730983018,1,1
0.0,37,0,9,0.0006073443624115078,2.6129703087696323,1,1
0.0,37,1,0,0.000782651945267176,2.0319641564890913,1,1
0.0,37,1,1,0.0011164828396061656,2.290488102777016,1,1
0.0,37,1,2,0.0008166808046079822,2.362751936674945,1,1
0.0,37,1,3,0.0011164815688569098,1.6112563543677954,1,1
0.0,37,1,4,0.0015038820043464136,1.4281228803399466,1,1
0.0,37,1,5,0.0008166815602851886,2.2531320716924834,1,1
0.0,37,1,6,0.0012364148246069957,1.6515070314684053,1,1
0.0,37,1,7,0.0011164828406148965,1.5924131698783663,1,1
0.0,37,1,8,0.001503882004176122,1.2474627559280238,1,1
0.0,37,1,9,0.0008166554895303359,2.2733745149384124,1,1
0.0,37,2,0,0.0011164815686198902,2.320405066838812,1,1
0.0,37,2,1,0.0007826518923143098,2.5032708436612405,1,1
0.0,37,2,2,0.0011164828377783899,1.6692207473352811,1,1
0.0,37,2,3,0.0011164814243960742,1.9483073899048138,1,1
0.0,37,2,4,0.0007826519419137361,2.03110059721314,1,1
0.0,37,2,5,0.0015038820052523047,1.6379784207632766,1,1
0.0,37,2,6,0.0007826440627259261,2.0414734228287346,1,1
0.0,37,2,7,0.0007826518369840298,1.9753267798186809,1,1
0.0,37,2,8,0.0011164828355812782,1.6427042724420033,1,1
0.0,37,2,9,0.0011164828426352019,1.6903968801115814,1,1
0.0,38,0,0,0.00077993706262854,2.2393445147777804,1,1
0.0,38,0,1,0.0007786213773682488,2.019248962747823,1,1
0.0,38,0,2,0.0005025011359227547,3.2029941122557664,1,1
0.0,38,0,3,0.0007799370662297855,2.2419158730816275,1,1
0.0,38,0,4,0.0008377616154467356,2.0246190722599406,1,1
0.0,38,0,5,0.0008377616462204304,2.226045500772374,1,1
0.0,38,0,6,0.0005025026917554252,3.191594368014899,1,1
0.0,38,0,7,0.000669968210546212,2.637031682713473,1,1
0.0,38,0,8,0.0006699643099731484,2.5226404380116483,1,1
0.0,38,0,9,0.0007799325940713682,2.322722201301012,1,1
0.0,38,1,0,0.0008562841528525636,2.0696312865150817,1,1
0.0,38,1,1,0.0006699639853442704,2.595031719450552,1,1
0.0,38,1,2,0.0008274222511985839,2.08048662472192,1,1
0.0,38,1,3,0.0007786001426354658,2.034690712087089,1,1
0.0,38,1,4,0.0008274346471167383,2.0893738732585194,1,1
0.0,38,1,5,0.000856284296122117,2.0442302635813077,1,1
0.0,38,1,6,0.0007786212868137833,2.0621363845523137,1,1
0.0,38,1,7,0.0008377616272581709,2.031287081105193,1,1
0.0,38,1,8,0.0008274346890880552,2.2695807494910176,1,1
0.0,38,1,9,0.0006699642543629688,2.483560267572014,1,1
0.0,38,2,0,0.0008274346252868039,2.242048209655785,1,1
0.0,38,2,1,0.0008562842943878067,2.1415273930195187,1,1
0.0,38,2,2,0.0007333423633446273,2.588550353391237,1,1
0.0,38,2,3,0.0007799325822012116,2.272043486769134,1,1
0.0,38,2,4,0.0008377615967331174,2.3399241363651617,1,1
0.0,38,2,5,0.0008274346787499042,2.374433139623328,1,1
0.0,38,2,6,0.0008377616664163913,2.2103141410211853,1,1
0.0,38,2,7,0.0007799370661970299,2.242164230620428,1,1
0.0,38,2,8,0.0006699717148045667,2.509252435554658,1,1
0.0,38,2,9,0.000669971301600666,2.416125258890057,1,1
0.0,39,0,0,0.0002775674506439501,1.979804323821573,1,1
0.0,39,0,1,0.0002775674522194407,2.098314477157268,1,1
0.0,39,0,2,0.0005169894697873294,2.9109293063327715,1,1
0.0,39,0,3,0.0014667199418703265,1.1532406285895165,1,1
0.0,39,0,4,0.0003439071100926202,2.6173626142040876,1,1
0.0,39,0,5,0.00027756743487084733,2.317047159754427,1,1
0.0,39,0,6,0.0003439072548833304,2.199306664796866,1,1
0.0,39,0,7,0.0003439071111785914,2.582727107194685,1,1
0.0,39,0,8,0.0002235161941801279,2.988396041698012,1,1
0.0,39,0,9,0.0002775674366697782,2.4130986341827776,1,1
0.0,39,1,0,0.0006667253090206106,2.9471295325485984,1,1
0.0,39,1,1,0.0005169896068321927,3.031324205366896,1,1
0.0,39,1,2,0.0002775674475829615,2.590119437191708,1,1
0.0,39,1,3,0.00034390725488644416,2.2605702069085116,1,1
0.0,39,1,4,0.000516989731990077,2.8050868753276266,1,1
0.0,39,1,5,0.0003439071171645433,2.405153784827705,1,1
0.0,39,1,6,0.0016085933232938758,1.1323487609936291,1,1
0.0,39,1,7,0.0016085933213411602,1.351120270027017,1,1
0.0,39,1,8,0.0004712900593757715,1.7875569609953714,1,1
0.0,39,1,9,0.00036161408867879153,1.6799964563106489,1,1
0.0,39,2,0,0.0006667253789850008,2.952588087359194,1,1
0.0,39,2,1,0.0006667411189998178,2.9387867526826636,1,1
0.0,39,2,2,0.0010879801555542016,1.5036577185599513,1,1
0.0,39,2,3,0.0002235161848312203,3.0990703080054165,1,1
0.0,39,2,4,0.001608593338928497,1.1005102446483779,1,1
0.0,39,2,5,0.00036161375122225405,2.4435951621728798,1,1
0.0,39,2,6,0.00036161418430434296,2.451542081129994,1,1
0.0,39,2,7,0.0003450656099099267,1.7587028392357318,1,1
0.0,39,2,8,0.0006667256580129248,2.934224921835462,1,1
0.0,39,2,9,0.0016085933225326561,1.3248804676315138,1,1
0.0,40,0,0,0.0007163017284753158,2.7621623598126677,1,1
0.0,40,0,1,0.001458192729845959,1.2626482221402606,1,1
0.0,40,0,2,0.0011564983764217952,1.617640422491145,1,1
0.0,40,0,3,0.0013384794365528553,1.3486410962737325,1,1
0.0,40,0,4,0.0005965266307128513,2.8920535072315237,1,1
0.0,40,0,5,0.00145819273517578,1.271170014736215,1,1
0.0,40,0,6,0.0006027811603106442,2.6080814523425744,1,1
0.0,40,0,7,0.0011600773119933036,1.4949542308861796,1,1
0.0,40,0,8,0.000700067172555519,2.352906353822771,1,1
0.0,40,0,9,0.0014581927291728817,1.2873878461691464,1,1
0.0,40,1,0,0.0011564983764248732,1.7044455441039708,1,1
0.0,40,1,1,0.0007000592595392191,2.4739465736816877,1,1
0.0,40,1,2,0.0011600768573499702,1.5608950849841237,1,1
0.0,40,1,3,0.0013384794487432592,1.3430351435199892,1,1
0.0,40,1,4,0.0012390128766081071,1.4753238657965662,1,1
0.0,40,1,5,0.00025904947084780033,2.8011932818924103,1,1
0.0,40,1,6,0.0005965268453601572,2.8420043468719998,1,1
0.0,40,1,7,0.0011600773096467599,1.55809841142457,1,1
0.0,40,1,8,0.0007000580612126421,2.2639135404319743,1,1
0.0,40,1,9,0.0012390128775204476,1.468306828454313,1,1
0.0,40,2,0,0.00029128162832724674,2.4754073909815006,1,1
0.0,40,2,1,0.00021537788137037872,2.822298478893359,1,1
0.0,40,2,2,0.0007163017798165599,2.4841242877779677,1,1
0.0,40,2,3,0.00029128162901712,2.1526365265090246,1,1
0.0,40,2,4,0.0007163016250241289,2.7721498461327694,1,1
0.0,40,2,5,0.0011564983765296546,1.7407547343790526,1,1
0.0,40,2,6,0.001458193050313907,1.4243442652013958,1,1
0.0,40,2,7,0.0002912816292613569,2.6367568342241845,1,1
0.0,40,2,8,0.00070005520567834,2.2920854717976153,1,1
0.0,40,2,9,0.0011600773081320117,1.5062898293895683,1,1
0.0,41,0,0,0.0006756931834774751,2.3099545536879043,1,1
0.0,41,0,1,0.0008475257114501335,2.138636269169184,1,1
0.0,41,0,2,0.0008751954891892731,2.1450447022059866,1,1
0.0,41,0,3,0.0007933178698786838,2.187377535675532,1,1
0.0,41,0,4,0.001175183606142984,2.5764039802129477,1,1
0.0,41,0,5,0.0008066940996470434,2.2162160240842015,1,1
0.0,41,0,6,0.0008066949072035514,2.191712013062055,1,1
0.0,41,0,7,0.0009882048088550811,1.645263150100305,1,1
0.0,41,0,8,0.0006254446001639278,2.625611940342039,1,1
0.0,41,0,9,0.0007933178704846653,2.007674601646083,1,1
0.0,41,1,0,0.0008751945912898675,2.188001864501394,1,1
0.0,41,1,1,0.000847493809649883,2.0842150979515512,1,1
0.0,41,1,2,0.0007933178705740046,2.0059234715812435,1,1
0.0,41,1,3,0.0009474349518344232,1.6675755124614933,1,1
0.0,41,1,4,0.0008066949848728418,2.161093867467878,1,1
0.0,41,1,5,0.0007933178707504347,2.071314400177512,1,1
0.0,41,1,6,0.0008475156253782497,1.951419785669814,1,1
0.0,41,1,7,0.0002906200028656645,1.967751299179397,1,1
0.0,41,1,8,0.00094743505497996,1.9025981636925575,1,1
0.0,41,1,9,0.0007311612015658588,2.2324708061431315,1,1
0.0,41,2,0,0.0008066940952565819,2.115203136580808,1,1
0.0,41,2,1,0.000806694101875772,2.130521509134703,1,1
0.0,41,2,2,0.001175190874173399,2.1381465679283838,1,1
0.0,41,2,3,0.0009474350549848643,2.0916609571200646,1,1
0.0,41,2,4,0.0008751955088123696,2.227851750768384,1,1
0.0,41,2,5,0.0008762932606684332,1.8284767397665829,1,1
0.0,41,2,6,0.0008475050625265867,2.00024601018276,1,1
0.0,41,2,7,0.0007933178541740947,2.162061676987921,1,1
0.0,41,2,8,0.0008474914522837358,1.9912290925255378,1,1
0.0,41,2,9,0.0008066940736363038,2.1162103339149607,1,1
0.0,42,0,0,0.0007116281346976268,2.293338226427257,1,1
0.0,42,0,1,0.0003276466608444313,2.538195229312903,1,1
0.0,42,0,2,0.00047141900647382267,3.329106789705579,1,1
0.0,42,0,3,0.0010632909520928953,1.6511267780696122,1,1
0.0,42,0,4,0.000711616132204756,2.534000263391741,1,1
0.0,42,0,5,0.0006191258345718616,3.3127375379895456,1,1
0.0,42,0,6,0.0013996019327664594,1.308624121468769,1,1
0.0,42,0,7,0.0006191160828354129,2.426810944210837,1,1
0.0,42,0,8,0.00016618749948733334,3.2684578914233278,1,1
0.0,42,0,9,0.0006312493951648212,2.313594613196873,1,1
0.0,42,1,0,0.0003525308908567025,2.048838846449803,1,1
0.0,42,1,1,0.00016618748411661993,3.3314554457270633,1,1
0.0,42,1,2,0.0013996030982211156,1.8529402310648768,1,1
0.0,42,1,3,0.00037627232196707294,2.106616231599332,1,1
0.0,42,1,4,0.00047135357192065627,3.1667704467048905,1,1
0.0,42,1,5,0.00032764648085146386,3.2655327244920254,1,1
0.0,42,1,6,0.001399602890420038,1.757533403014019,1,1
0.0,42,1,7,0.0006191258555198611,2.740092188087097,1,1
0.0,42,1,8,0.0006191255535894994,3.3336197090596613,1,1
0.0,42,1,9,0.0003762722556498005,2.0726827269955663,1,1
0.0,42,2,0,0.0007428073438165504,2.1547695160025127,1,1
0.0,42,2,1,0.000352530890864994,2.055754369826978,1,1
0.0,42,2,2,0.0003276464923186038,2.508288127015998,1,1
0.0,42,2,3,0.000352530890864994,2.1089509833405518,1,1
0.0,42,2,4,0.0012166317282714353,1.2087064777104697,1,1
0.0,42,2,5,0.0010632909493819018,1.5725877215471757,1,1
0.0,42,2,6,0.00032764674981848135,3.272885767892661,1,1
0.0,42,2,7,0.0007116158145971527,2.434002500503248,1,1
0.0,42,2,8,0.00037627225560640137,2.102690894943833,1,1
0.0,42,2,9,0.0007116169209157183,2.372923446524683,1,1
0.0,43,0,0,0.0008043897097118997,3.2251468096547096,1,1
0.0,43,0,1,0.0006650965561021031,2.517069229375283,1,1
0.0,43,0,2,0.0008661361392384823,1.9197871139443687,1,1
0.0,43,0,3,0.0008661367864151501,2.8452052508727537,1,1
0.0,43,0,4,0.0006630485994540571,2.732014956445867,1,1
0.0,43,0,5,0.00080088751713936,3.0966564064966784,1,1
0.0,43,0,6,0.0008008868070976716,3.2932153463495553,1,1
0.0,43,0,7,0.0009010205312867114,1.8296546054674294,1,1
0.0,43,0,8,0.0012560064948527007,1.6821716951867622,1,1
0.0,43,0,9,0.0003371261078702182,2.0529395986390706,1,1
0.0,43,1,0,0.0008661331324521352,2.2018088028562843,1,1
0.0,43,1,1,0.000999271801238031,1.7360885656002616,1,1
0.0,43,1,2,0.0007525015983689483,2.416331802804559,1,1
0.0,43,1,3,0.000866137374175247,2.5145383118259232,1,1
0.0,43,1,4,0.0006630485993437094,2.970632742342271,1,1
0.0,43,1,5,0.0012560259154422652,1.4239138391979076,1,1
0.0,43,1,6,0.0006630485985028886,2.799471886567497,1,1
0.0,43,1,7,0.0008661497661557799,2.5798865077082698,1,1
0.0,43,1,8,0.0008008883686883388,3.2159372998828006,1,1
0.0,43,1,9,0.001256025381957412,1.424744437502114,1,1
0.0,43,2,0,0.0008661333352904676,2.1194006558262726,1,1
0.0,43,2,1,0.0008661341404914583,2.8225062182975527,1,1
0.0,43,2,2,0.0008661346354266569,1.9549968307750754,1,1
0.0,43,2,3,0.0006650965556456869,2.5757883984349093,1,1
0.0,43,2,4,0.0006650965525396746,2.6165124860521374,1,1
0.0,43,2,5,0.0006650965469011704,2.5147873168457844,1,1
0.0,43,2,6,0.000800888236214003,3.082613583069371,1,1
0.0,43,2,7,0.0005420746866819957,2.5148009048579127,1,1
0.0,43,2,8,0.0006630485929680084,2.795648759029622,1,1
0.0,43,2,9,0.0003849137063513077,1.4428422301084667,1,1
0.0,44,0,0,0.0001863842495923108,2.9286365598737416,1,1
0.0,44,0,1,0.0002881296951857411,1.8612614871205448,1,1
0.0,44,0,2,0.0009505500593009421,1.5489951082060833,1,1
0.0,44,0,3,0.0010121992410011649,1.9559269516155262,1,1
0.0,44,0,4,0.0009505500592630787,1.5486624501299717,1,1
0.0,44,0,5,0.0006871384230337992,2.4773649884754603,1,1
0.0,44,0,6,0.00018638423403805705,2.930284838773455,1,1
0.0,44,0,7,0.0006552672772447975,2.3602143329467986,1,1
0.0,44,0,8,0.00075922908556381,1.4595833857926723,1,1
0.0,44,0,9,0.0011757127882212504,1.6022874435413583,1,1
0.0,44,1,0,0.0010451440268308386,1.6353438395210709,1,1
0.0,44,1,1,0.0006871734261587035,2.657964324178797,1,1
0.0,44,1,2,0.00018638424838454746,2.8309553345822867,1,1
0.0,44,1,3,0.0006552687555487478,2.312431071710605,1,1
0.0,44,1,4,0.0002881297009512851,1.9217798467337,1,1
0.0,44,1,5,0.0002881297009640428,1.9437874332546012,1,1
0.0,44,1,6,0.0006552690922109036,2.9266541447236527,1,1
0.0,44,1,7,0.001045144028764228,1.5048246648449493,1,1
0.0,44,1,8,0.0009505501493581735,1.5412366127537795,1,1
0.0,44,1,9,0.00028812970094490626,1.9591164008570738,1,1
0.0,44,2,0,0.0010121992406538255,1.9562052005102206,1,1
0.0,44,2,1,0.0006871383916922108,2.488225451883787,1,1
